PLAYER_NAME;TEAM_ABBREVIATION;AGE;GP;W;L;MIN;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;OREB;DREB;REB;AST;TOV;STL;BLK;PF;PTS;PLUS_MINUS;DD2;TD3;OFF_RATING;DEF_RATING;NET_RATING;AST_PCT;AST_TO;AST_RATIO;OREB_PCT;DREB_PCT;REB_PCT;TM_TOV_PCT;EFG_PCT;TS_PCT;USG_PCT;PACE;PIE;POSS;FGM_PG;FGA_PG;CONFIRMED
Chandler Hutchison;PHX;26.0;6;4;2;3.7;0.5;0.0;0.0;0.0;0.3;0.3;1.0;0.0;0.8;0.8;0.3;0.7;0.0;0.0;0.2;0.7;2.5;0;0;109.6;82.4;27.3;0.105;0.5;22.2;0.0;0.167;0.091;44.4;0.5;0.694;0.111;110.47;0.067;52;0.2;0.3;0.0
Charles Bassey;PHI;21.0;23;11;12;7.3;0.638;0.0;0.2;0.0;0.4;0.5;0.75;1.0;1.7;2.7;0.3;0.3;0.2;0.7;1.4;3.0;-1.5;1;0;98.6;107.4;-8.8;0.07;0.88;10.4;0.124;0.233;0.177;11.9;0.638;0.66;0.152;99.94;0.128;348;1.3;2.0;1.0
Charlie Brown Jr.;PHI;25.0;22;16;6;8.1;0.256;0.0;0.5;0.083;0.4;0.5;0.9;0.6;0.8;1.5;0.3;0.2;0.5;0.2;0.8;1.4;-1.0;0;0;99.7;103.4;-3.6;0.045;1.2;11.3;0.067;0.088;0.077;9.4;0.269;0.346;0.105;103.05;0.03;378;0.5;1.8;0.0
Chaundee Brown Jr.;ATL;23.0;5;1;4;20.7;0.313;1.2;3.6;0.333;1.0;1.2;0.833;0.2;3.0;3.2;0.8;0.2;0.4;0.0;1.4;6.2;-4.0;0;0;104.1;112.8;-8.7;0.056;4.0;10.0;0.009;0.139;0.071;2.5;0.406;0.447;0.146;101.18;0.049;218;2.0;6.4;0.0
Cheick Diallo;DET;25.0;3;0;3;10.2;0.375;0.0;0.0;0.0;1.7;2.0;0.833;1.3;2.7;4.0;0.0;0.3;0.3;0.0;2.0;3.7;-11.0;0;0;82.2;132.9;-50.7;0.0;0.0;0.0;0.098;0.296;0.176;8.3;0.375;0.517;0.145;112.03;0.075;73;1.0;2.7;0.0
Chimezie Metu;SAC;25.0;60;23;37;21.3;0.452;1.0;3.1;0.306;1.2;1.5;0.78;0.6;5.0;5.6;1.0;1.0;0.9;0.5;1.6;8.9;-2.6;6;0;106.1;111.8;-5.7;0.071;0.98;9.8;0.027;0.227;0.129;10.0;0.516;0.546;0.184;101.5;0.104;2704;3.4;7.5;1.0
Chris Boucher;TOR;29.0;80;48;32;21.1;0.464;0.9;2.9;0.297;1.9;2.4;0.777;2.2;3.9;6.2;0.3;0.5;0.6;0.9;2.2;9.4;2.4;10;0;111.0;105.7;5.3;0.022;0.6;3.4;0.095;0.183;0.137;5.8;0.523;0.57;0.172;97.6;0.111;3440;3.4;7.2;1.0
Chris Chiozza;GSW;26.0;34;21;13;10.9;0.296;0.5;1.6;0.321;0.1;0.1;0.667;0.3;0.8;1.1;1.9;0.9;0.4;0.0;0.9;2.0;-1.4;0;0;100.4;108.3;-7.9;0.264;2.03;36.3;0.023;0.073;0.048;17.9;0.401;0.407;0.132;97.32;0.039;759;0.7;2.4;0.0
Chris Duarte;IND;25.0;55;21;34;28.0;0.432;1.7;4.6;0.369;1.6;2.0;0.804;0.7;3.4;4.1;2.1;1.6;1.0;0.2;1.7;13.1;-1.0;0;0;107.6;109.7;-2.0;0.11;1.27;13.1;0.026;0.117;0.071;10.3;0.507;0.537;0.207;99.3;0.089;3193;4.9;11.3;1.0
Chris Paul;PHX;37.0;65;53;12;32.9;0.493;1.0;3.1;0.317;2.6;3.1;0.837;0.3;4.0;4.4;10.8;2.4;1.9;0.3;2.1;14.7;7.1;34;2;115.6;105.5;10.0;0.434;4.59;41.8;0.011;0.113;0.064;9.1;0.536;0.581;0.197;100.1;0.15;4466;5.6;11.3;1.0
Chris Silva;MIA;25.0;10;7;3;9.1;0.533;0.0;0.0;0.0;1.0;1.2;0.833;1.3;2.3;3.6;0.7;0.8;0.0;0.1;2.0;2.6;-2.9;0;0;101.5;117.6;-16.1;0.13;0.88;20.0;0.127;0.274;0.194;22.9;0.533;0.641;0.123;102.15;0.074;195;0.8;1.5;0.0
Christian Wood;HOU;26.0;68;19;49;30.8;0.501;1.9;4.9;0.39;3.0;4.9;0.623;1.6;8.5;10.1;2.3;1.9;0.8;1.0;2.5;17.9;-6.0;33;0;106.6;115.7;-9.1;0.124;1.23;11.9;0.051;0.265;0.158;9.6;0.576;0.595;0.233;101.9;0.142;4443;6.5;12.9;1.0
Chuma Okeke;ORL;23.0;70;21;49;25.0;0.376;1.7;5.3;0.318;0.8;0.9;0.846;0.7;4.3;5.0;1.7;0.8;1.4;0.6;1.4;8.6;-4.5;3;0;100.3;109.1;-8.8;0.104;2.07;15.1;0.024;0.165;0.092;7.3;0.478;0.501;0.159;101.68;0.093;3709;3.1;8.2;1.0
Clint Capela;ATL;28.0;74;40;34;27.6;0.613;0.0;0.0;0.0;1.1;2.3;0.473;3.8;8.1;11.9;1.2;0.6;0.7;1.3;2.2;11.1;1.7;35;0;116.6;113.3;3.3;0.062;2.09;11.3;0.133;0.284;0.208;5.4;0.613;0.604;0.149;100.22;0.133;4257;5.0;8.2;1.0
Coby White;CHI;22.0;61;32;29;27.5;0.433;2.2;5.8;0.385;1.3;1.5;0.857;0.3;2.7;3.0;2.9;1.1;0.5;0.2;2.2;12.7;-0.6;1;0;112.3;113.6;-1.2;0.147;2.51;18.9;0.011;0.099;0.055;7.5;0.539;0.564;0.195;99.5;0.08;3476;4.6;10.6;1.0
Cody Martin;CHA;26.0;71;41;30;26.3;0.482;0.9;2.2;0.384;1.1;1.5;0.701;1.2;2.9;4.0;2.5;0.9;1.2;0.5;1.6;7.7;-0.4;0;0;113.1;113.0;0.1;0.124;2.93;25.2;0.043;0.108;0.075;8.6;0.554;0.579;0.12;100.54;0.08;3895;2.9;6.0;1.0
Cody Zeller;POR;29.0;27;13;14;13.1;0.567;0.0;0.1;0.0;1.4;1.8;0.776;1.9;2.8;4.6;0.8;0.7;0.3;0.2;2.1;5.2;-1.0;0;0;108.8;110.9;-2.1;0.087;1.16;14.2;0.128;0.212;0.168;12.3;0.567;0.627;0.153;101.2;0.103;742;1.9;3.3;0.0
Cole Anthony;ORL;22.0;65;18;47;31.7;0.391;2.0;6.0;0.338;3.3;3.9;0.854;0.5;4.9;5.4;5.7;2.6;0.7;0.3;2.6;16.3;-3.6;9;0;105.7;111.1;-5.4;0.281;2.17;23.8;0.015;0.145;0.08;10.9;0.464;0.519;0.245;99.82;0.106;4283;5.5;14.0;1.0
Collin Sexton;CLE;23.0;11;7;4;28.8;0.45;1.0;4.1;0.244;2.6;3.5;0.744;1.2;2.1;3.3;2.1;2.8;0.9;0.0;2.3;16.0;-2.7;0;0;99.2;105.0;-5.8;0.125;0.74;10.4;0.041;0.066;0.054;14.0;0.487;0.523;0.264;99.96;0.074;663;6.2;13.7;1.0
Corey Kispert;WAS;23.0;77;31;46;23.4;0.455;1.5;4.2;0.35;0.7;0.8;0.871;0.7;2.0;2.7;1.1;0.6;0.5;0.3;1.2;8.2;0.5;0;0;113.0;112.9;0.1;0.064;1.7;12.6;0.03;0.084;0.058;7.4;0.564;0.586;0.142;98.52;0.067;3712;3.0;6.7;1.0
Cory Joseph;DET;30.0;65;19;46;24.6;0.445;1.0;2.4;0.414;1.5;1.7;0.885;0.4;2.2;2.7;3.6;1.3;0.6;0.3;2.3;8.0;-3.1;0;0;105.3;111.7;-6.4;0.22;2.79;31.1;0.017;0.092;0.053;11.1;0.526;0.579;0.141;98.63;0.081;3290;2.7;6.2;1.0
Craig Sword;WAS;28.0;3;1;2;6.3;0.75;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.3;1.3;0.0;2.3;2.0;0.3;0;0;102.9;94.6;8.3;0.1;1.0;16.7;0.0;0.0;0.0;16.7;0.75;0.75;0.125;91.03;0.033;35;1.0;1.3;0.0
D'Angelo Russell;MIN;26.0;65;39;26;31.9;0.411;2.7;8.0;0.34;3.0;3.7;0.825;0.4;2.9;3.3;7.1;2.5;1.0;0.3;2.0;18.1;3.2;12;0;114.5;109.8;4.7;0.32;2.79;27.0;0.011;0.089;0.05;9.7;0.502;0.544;0.246;102.39;0.114;4431;6.2;15.0;1.0
D.J. Augustin;LAL;34.0;55;15;40;16.1;0.423;1.2;3.0;0.415;0.7;0.8;0.884;0.2;1.0;1.2;1.9;1.0;0.3;0.0;0.7;5.3;-3.2;0;0;106.9;117.5;-10.6;0.176;1.91;26.7;0.012;0.065;0.038;14.0;0.577;0.61;0.139;100.92;0.071;1866;1.7;4.0;0.0
D.J. Wilson;TOR;26.0;4;2;2;13.5;0.733;0.0;0.5;0.0;2.0;2.5;0.8;0.3;3.8;4.0;1.3;0.5;1.3;0.3;1.5;7.5;-4.0;0;0;100.0;116.5;-16.5;0.147;2.5;18.5;0.017;0.238;0.13;7.4;0.733;0.773;0.159;109.18;0.162;125;2.8;3.8;0.0
DaQuan Jeffries;MEM;24.0;3;3;0;2.9;0.5;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.7;0.7;0.3;0.0;0.0;0.0;0.3;0.7;-1.0;0;0;89.5;100.0;-10.5;0.167;0.0;33.3;0.0;0.25;0.105;0.0;0.5;0.5;0.091;106.46;0.078;19;0.3;0.7;0.0
Daishen Nix;HOU;20.0;24;3;21;10.9;0.403;0.3;1.1;0.269;0.7;1.3;0.533;0.3;1.1;1.4;1.7;1.1;0.6;0.0;0.9;3.2;-1.9;0;0;104.4;111.0;-6.6;0.208;1.54;27.2;0.026;0.103;0.064;17.7;0.455;0.48;0.167;104.29;0.059;564;1.1;2.8;1.0
Dakota Mathias;MEM;26.0;6;5;1;2.7;0.333;0.3;1.0;0.333;0.0;0.0;0.0;0.0;0.3;0.3;0.2;0.0;0.2;0.0;0.2;1.0;-1.8;0;0;66.7;92.1;-25.4;0.125;0.0;14.3;0.0;0.154;0.057;0.0;0.5;0.5;0.15;109.46;0.102;36;0.3;1.0;0.0
Dalano Banton;TOR;22.0;64;37;27;10.9;0.411;0.2;0.8;0.255;0.4;0.7;0.591;0.6;1.3;1.9;1.5;0.8;0.4;0.2;1.1;3.2;0.5;0;0;106.6;105.1;1.5;0.197;1.87;26.5;0.048;0.124;0.083;14.2;0.443;0.463;0.159;99.8;0.07;1452;1.3;3.2;1.0
Damian Jones;SAC;27.0;56;19;37;18.2;0.658;0.2;0.5;0.345;1.7;2.3;0.718;1.3;3.1;4.4;1.2;1.1;0.5;0.8;2.3;8.1;-3.1;2;0;106.7;113.5;-6.8;0.106;1.17;15.4;0.074;0.164;0.12;13.1;0.677;0.701;0.163;100.52;0.11;2116;3.1;4.8;1.0
Damian Lillard;POR;31.0;29;12;17;36.4;0.402;3.2;9.8;0.324;5.5;6.2;0.878;0.4;3.7;4.1;7.3;2.9;0.6;0.4;1.3;24.0;-1.0;8;0;113.0;114.8;-1.8;0.321;2.55;23.0;0.012;0.104;0.057;9.0;0.486;0.55;0.288;99.37;0.126;2191;7.7;19.0;1.0
Damion Lee;GSW;29.0;63;41;22;19.9;0.441;1.0;3.0;0.337;1.0;1.2;0.88;0.4;2.8;3.2;1.0;0.6;0.6;0.1;1.5;7.4;1.5;0;0;109.3;106.5;2.8;0.072;1.66;12.2;0.022;0.136;0.081;7.3;0.523;0.561;0.156;99.8;0.081;2622;2.7;6.1;1.0
Damyean Dotson;NYK;28.0;2;1;1;10.3;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.0;0.0;0.0;0.0;2.0;1.5;0;0;109.8;110.5;-0.8;0.071;0.0;20.0;0.0;0.111;0.056;0.0;0.5;0.5;0.089;92.3;0.064;41;1.0;2.0;0.0
Daniel Gafford;WAS;23.0;72;30;42;20.1;0.693;0.0;0.0;0.0;1.5;2.1;0.699;2.2;3.5;5.7;0.9;0.9;0.4;1.4;2.4;9.4;-2.9;8;0;108.6;115.5;-6.9;0.071;1.05;11.3;0.107;0.169;0.139;10.8;0.693;0.708;0.16;99.27;0.122;2985;4.0;5.7;1.0
Daniel Oturu;TOR;22.0;3;1;2;9.1;0.5;0.0;0.3;0.0;1.0;1.7;0.6;0.3;1.3;1.7;0.0;0.0;0.0;0.7;0.3;3.0;-8.0;0;0;94.8;131.7;-36.8;0.0;0.0;0.0;0.036;0.148;0.091;0.0;0.5;0.549;0.125;103.81;0.067;58;1.0;2.0;0.0
Daniel Theis;BOS;30.0;47;20;27;20.8;0.519;0.7;2.3;0.308;1.0;1.5;0.681;1.3;3.6;4.9;0.9;1.0;0.4;0.7;2.4;8.2;-1.9;3;0;104.4;108.4;-3.9;0.068;0.89;10.0;0.061;0.159;0.113;11.2;0.576;0.595;0.162;100.35;0.09;2040;3.2;6.2;0.0
Danilo Gallinari;ATL;33.0;66;35;31;25.3;0.434;1.7;4.5;0.381;2.1;2.4;0.904;0.5;4.1;4.7;1.5;0.6;0.4;0.2;1.4;11.7;1.6;2;0;116.0;112.6;3.4;0.086;2.66;12.5;0.021;0.161;0.092;4.7;0.528;0.579;0.182;99.77;0.099;3471;3.9;9.0;0.0
Danny Green;PHI;35.0;62;37;25;21.8;0.394;1.7;4.4;0.38;0.2;0.2;0.786;0.5;2.0;2.5;1.0;0.7;1.0;0.6;1.7;5.9;1.3;0;0;111.5;108.5;3.0;0.065;1.42;14.7;0.025;0.091;0.059;10.3;0.555;0.561;0.121;98.81;0.054;2784;2.0;5.2;0.0
Danuel House Jr.;UTA;29.0;42;18;24;17.3;0.404;1.0;2.8;0.376;1.0;1.4;0.759;0.4;2.2;2.6;1.0;0.8;0.5;0.4;1.2;5.9;1.5;0;0;109.4;105.5;3.8;0.087;1.33;14.6;0.023;0.118;0.07;10.9;0.515;0.555;0.146;101.25;0.073;1535;1.9;4.7;1.0
Darius Bazley;OKC;22.0;69;19;50;27.9;0.422;1.2;3.9;0.297;1.7;2.5;0.688;1.0;5.3;6.3;1.4;1.3;0.8;1.0;1.0;10.8;-6.8;7;0;101.8;113.1;-11.3;0.078;1.08;10.7;0.034;0.176;0.104;9.9;0.484;0.515;0.18;100.92;0.093;4038;4.0;9.4;1.0
Darius Garland;CLE;22.0;68;37;31;35.7;0.462;2.6;6.7;0.383;3.2;3.5;0.892;0.6;2.7;3.3;8.6;3.6;1.3;0.1;1.7;21.7;5.5;29;1;113.6;106.9;6.6;0.378;2.35;27.8;0.017;0.074;0.046;11.8;0.536;0.576;0.272;97.42;0.134;4954;8.0;17.3;1.0
Darren Collison;LAL;34.0;3;1;2;12.4;0.286;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.3;1.3;0.7;0.3;0.3;0.0;1.7;1.3;-4.7;0;0;98.9;117.2;-18.4;0.063;2.0;20.0;0.0;0.091;0.044;10.0;0.286;0.286;0.077;113.65;0.0;89;0.7;2.3;0.0
David Duke Jr.;BKN;22.0;22;10;12;15.5;0.361;0.4;1.7;0.243;0.8;1.0;0.81;1.4;1.7;3.0;0.8;0.4;0.6;0.3;1.6;4.7;-0.5;2;0;110.7;110.6;0.1;0.066;1.89;11.8;0.077;0.105;0.09;6.3;0.403;0.444;0.15;100.48;0.053;709;1.8;4.9;1.0
David Johnson;TOR;21.0;2;2;0;1.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0;0;50.0;125.0;-75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.143;120.91;-0.167;6;0.0;0.5;0.0
David Nwaba;HOU;29.0;46;6;40;13.2;0.483;0.3;1.1;0.306;1.0;1.5;0.716;0.9;2.4;3.3;0.8;0.5;0.6;0.4;1.2;5.1;-2.5;0;0;106.9;115.9;-9.0;0.085;1.67;13.3;0.061;0.179;0.117;8.0;0.526;0.567;0.15;103.15;0.099;1309;1.8;3.8;0.0
Davion Mitchell;SAC;23.0;75;28;47;27.7;0.418;1.3;4.3;0.316;0.7;1.1;0.659;0.4;1.8;2.2;4.2;1.5;0.7;0.3;1.9;11.5;-3.7;3;0;105.3;111.3;-6.0;0.235;2.75;24.0;0.015;0.062;0.038;8.7;0.477;0.489;0.202;100.85;0.074;4356;4.7;11.2;1.0
Davis Bertans;DAL;29.0;56;32;24;14.4;0.36;1.4;4.1;0.335;0.6;0.7;0.9;0.2;1.9;2.1;0.6;0.3;0.3;0.2;1.5;5.6;0.5;0;0;109.5;108.5;1.0;0.054;1.63;9.1;0.014;0.127;0.071;5.6;0.5;0.531;0.165;99.72;0.06;1681;1.8;4.9;1.0
Davon Reed;DEN;27.0;48;29;19;13.9;0.503;0.8;1.8;0.43;0.2;0.3;0.667;0.3;2.0;2.3;1.1;0.3;0.5;0.2;1.3;4.4;-0.5;0;0;109.8;109.5;0.3;0.115;3.31;22.6;0.021;0.14;0.081;6.8;0.618;0.624;0.117;100.3;0.083;1382;1.7;3.4;1.0
Day'Ron Sharpe;BKN;20.0;32;12;20;12.2;0.577;0.1;0.2;0.286;0.8;1.3;0.585;2.5;2.5;5.0;0.5;0.9;0.3;0.5;1.9;6.2;1.8;2;0;115.6;108.8;6.9;0.062;0.57;8.0;0.197;0.198;0.198;14.1;0.584;0.593;0.205;99.71;0.111;812;2.7;4.7;1.0
De'Aaron Fox;SAC;24.0;59;22;37;35.3;0.473;1.3;4.2;0.297;4.4;5.9;0.75;0.4;3.5;3.9;5.6;2.8;1.2;0.4;2.9;23.2;-3.3;5;0;112.1;116.5;-4.4;0.254;1.96;19.0;0.012;0.096;0.054;9.7;0.506;0.549;0.284;101.88;0.11;4423;8.7;18.5;1.0
De'Andre Hunter;ATL;24.0;53;28;25;29.8;0.442;1.4;3.7;0.379;2.4;3.1;0.765;0.5;2.8;3.3;1.3;1.3;0.7;0.4;2.9;13.4;0.5;2;0;114.6;113.9;0.7;0.06;0.99;8.7;0.016;0.093;0.055;8.8;0.506;0.547;0.194;100.17;0.058;3294;4.8;10.8;1.0
De'Anthony Melton;MEM;24.0;73;49;24;22.7;0.404;1.9;5.1;0.374;1.2;1.6;0.75;0.9;3.6;4.5;2.7;1.5;1.4;0.5;1.8;10.8;3.0;2;0;112.0;106.4;5.6;0.157;1.73;18.4;0.034;0.15;0.09;10.6;0.504;0.529;0.205;103.64;0.103;3587;3.8;9.5;1.0
DeAndre Jordan;PHI;33.0;48;26;22;13.0;0.643;0.0;0.0;0.0;0.5;0.8;0.55;1.7;3.8;5.5;0.4;0.8;0.3;0.7;1.5;4.3;-3.1;0;0;100.7;111.5;-10.8;0.051;0.57;9.5;0.127;0.262;0.196;16.8;0.643;0.641;0.132;102.03;0.12;1321;1.9;3.0;1.0
DeAndre' Bembry;MIL;27.0;56;31;25;18.3;0.561;0.3;0.6;0.417;0.4;0.6;0.6;0.8;2.2;2.9;1.2;0.6;0.9;0.4;2.0;5.1;-0.5;0;0;110.0;110.5;-0.6;0.087;2.13;19.8;0.042;0.106;0.076;9.3;0.595;0.601;0.111;100.84;0.069;2149;2.2;3.9;0.0
DeJon Jarreau;IND;24.0;1;0;1;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0;0;200.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;111.41;0.0;2;0.0;0.0;0.0
DeMar DeRozan;CHI;32.0;76;43;33;36.1;0.504;0.7;1.9;0.352;6.8;7.8;0.877;0.7;4.4;5.2;4.9;2.4;0.9;0.3;2.3;27.9;1.0;6;0;113.1;112.0;1.1;0.228;2.07;16.0;0.021;0.122;0.072;7.8;0.521;0.59;0.308;100.04;0.148;5723;10.2;20.2;1.0
DeMarcus Cousins;DEN;31.0;48;33;15;14.9;0.46;0.8;2.5;0.303;2.0;2.6;0.76;1.5;4.1;5.6;1.5;1.8;0.7;0.4;2.9;9.0;0.8;2;0;113.8;111.7;2.2;0.153;0.84;13.3;0.103;0.281;0.19;16.0;0.517;0.567;0.267;100.69;0.117;1507;3.1;6.8;0.0
Dean Wade;CLE;25.0;51;27;24;19.2;0.456;1.0;2.8;0.359;0.4;0.6;0.667;0.6;2.3;2.9;1.0;0.3;0.6;0.1;1.7;5.3;0.7;1;0;105.8;103.8;2.0;0.077;3.25;17.6;0.031;0.12;0.075;5.4;0.574;0.584;0.107;97.79;0.068;1996;1.9;4.3;1.0
Deandre Ayton;PHX;23.0;58;46;12;29.5;0.634;0.1;0.3;0.368;1.8;2.4;0.746;2.6;7.7;10.2;1.4;1.6;0.7;0.7;2.4;17.2;5.9;30;0;117.2;107.7;9.6;0.071;0.92;9.0;0.093;0.241;0.172;9.7;0.639;0.656;0.217;100.62;0.148;3590;7.6;12.0;1.0
Deividas Sirvydis;DET;22.0;3;1;2;8.9;0.1;0.3;2.3;0.143;0.0;0.0;0.0;0.0;2.0;2.0;0.3;0.0;1.0;0.3;1.3;1.0;-9.3;0;0;67.2;109.5;-42.3;0.063;0.0;9.1;0.0;0.2;0.09;0.0;0.15;0.15;0.149;111.82;0.007;61;0.3;3.3;0.0
Dejounte Murray;SAS;25.0;68;30;38;34.8;0.462;1.4;4.3;0.327;2.9;3.6;0.794;1.2;7.1;8.3;9.2;2.6;2.0;0.3;2.0;21.1;0.7;39;13;112.9;111.0;1.9;0.388;3.48;29.2;0.031;0.196;0.112;8.4;0.5;0.533;0.268;101.61;0.163;4988;8.4;18.3;1.0
Delon Wright;ATL;30.0;77;42;35;18.9;0.454;0.6;1.5;0.379;0.7;0.8;0.857;0.6;2.2;2.9;2.4;0.6;1.2;0.2;0.7;4.4;0.8;0;0;111.6;108.8;2.8;0.178;4.18;35.4;0.035;0.116;0.075;8.5;0.535;0.576;0.101;99.19;0.097;2991;1.6;3.5;1.0
Deni Avdija;WAS;21.0;82;35;47;24.2;0.432;1.0;3.2;0.317;1.3;1.7;0.757;0.6;4.5;5.2;2.0;1.1;0.7;0.5;2.3;8.4;-0.8;3;0;109.2;110.1;-1.0;0.117;1.92;18.7;0.027;0.182;0.106;9.7;0.503;0.536;0.158;99.88;0.086;4118;3.0;7.1;1.0
Dennis Schroder;HOU;28.0;64;32;32;28.7;0.431;1.3;3.9;0.344;2.5;2.9;0.853;0.5;2.8;3.3;4.6;2.2;0.8;0.1;2.4;13.5;-0.5;1;0;106.9;107.9;-1.0;0.256;2.07;23.9;0.018;0.097;0.057;11.5;0.49;0.539;0.223;98.12;0.098;3757;4.9;11.3;1.0
Dennis Smith Jr.;POR;24.0;37;15;22;17.3;0.418;0.2;0.7;0.222;1.1;1.7;0.656;0.5;1.8;2.4;3.6;1.4;1.2;0.3;1.4;5.6;-3.7;0;0;100.7;110.6;-9.8;0.311;2.59;33.3;0.029;0.107;0.066;12.9;0.434;0.474;0.173;101.67;0.095;1350;2.1;5.1;1.0
Denzel Valentine;UTA;28.0;24;14;10;9.2;0.379;0.8;2.0;0.404;0.0;0.0;0.0;0.4;1.4;1.8;0.5;0.5;0.3;0.0;0.8;2.9;-1.1;0;0;101.9;107.0;-5.1;0.074;0.92;12.4;0.04;0.15;0.094;13.5;0.523;0.523;0.15;101.08;0.061;466;1.0;2.8;0.0
Derrick Favors;OKC;30.0;39;15;24;16.7;0.516;0.1;0.4;0.125;0.4;0.6;0.64;1.5;3.2;4.7;0.6;0.2;0.4;0.3;1.6;5.3;-3.7;1;0;95.5;106.5;-11.0;0.061;2.78;11.0;0.079;0.178;0.128;3.9;0.522;0.534;0.131;99.83;0.096;1360;2.4;4.7;0.0
Derrick Jones Jr.;CHI;25.0;51;28;23;17.6;0.538;0.4;1.2;0.328;1.1;1.4;0.8;1.2;2.1;3.3;0.6;0.6;0.5;0.6;2.1;5.6;0.8;0;0;112.8;110.1;2.7;0.043;1.0;10.5;0.068;0.121;0.095;10.5;0.59;0.633;0.119;101.61;0.069;1899;2.1;3.8;1.0
Derrick Rose;NYK;33.0;26;11;15;24.5;0.445;1.4;3.5;0.402;1.2;1.2;0.968;0.8;2.2;3.0;4.0;1.5;0.8;0.5;0.6;12.0;3.5;0;0;109.1;103.3;5.8;0.266;2.64;24.0;0.032;0.08;0.057;9.1;0.513;0.541;0.217;97.53;0.129;1300;4.7;10.5;1.0
Derrick Walton Jr.;DET;27.0;3;1;2;36.1;0.231;1.0;4.3;0.231;1.3;1.3;1.0;0.7;2.7;3.3;7.0;3.7;2.3;1.3;2.7;6.3;-1.0;0;0;103.5;103.0;0.5;0.269;1.91;35.0;0.015;0.068;0.04;18.3;0.288;0.342;0.142;103.35;0.048;231;2.0;8.7;0.0
Derrick White;BOS;27.0;75;40;35;29.3;0.421;1.5;4.9;0.312;2.7;3.1;0.864;0.5;3.0;3.5;4.9;1.6;0.9;0.8;2.3;13.2;2.7;2;0;111.3;106.4;4.9;0.231;3.08;26.5;0.017;0.094;0.056;8.6;0.493;0.549;0.196;100.43;0.101;4589;4.5;10.7;1.0
Desmond Bane;MEM;24.0;76;53;23;29.8;0.461;3.0;6.9;0.436;1.8;2.0;0.903;0.6;3.8;4.4;2.7;1.5;1.2;0.4;2.6;18.2;4.8;0;0;114.7;107.8;6.9;0.136;1.87;14.1;0.018;0.118;0.068;7.5;0.565;0.592;0.226;100.73;0.116;4770;6.7;14.5;1.0
Devin Booker;PHX;25.0;68;56;12;34.5;0.466;2.7;7.0;0.383;4.6;5.3;0.868;0.7;4.4;5.0;4.8;2.4;1.1;0.4;2.6;26.8;6.9;5;0;117.6;108.1;9.5;0.212;2.03;16.0;0.02;0.117;0.071;7.9;0.53;0.576;0.313;101.21;0.137;4943;9.7;20.9;1.0
Devin Cannady;ORL;26.0;5;2;3;28.9;0.341;3.0;7.4;0.405;1.0;1.4;0.714;0.2;1.0;1.2;2.0;1.0;1.0;0.6;1.8;10.0;-2.2;0;0;107.0;109.6;-2.6;0.102;2.0;16.1;0.006;0.032;0.019;8.1;0.511;0.531;0.156;99.46;0.044;298;3.0;8.8;0.0
Devin Vassell;SAS;21.0;71;29;42;27.3;0.427;1.9;5.4;0.361;1.2;1.4;0.838;0.6;3.7;4.3;1.9;0.8;1.1;0.6;2.0;12.3;0.5;1;0;111.2;110.2;1.0;0.096;2.34;13.6;0.021;0.128;0.074;5.8;0.516;0.54;0.184;102.5;0.087;4131;4.6;10.8;1.0
Devon Dotson;CHI;22.0;11;5;6;7.7;0.478;0.2;0.8;0.222;0.5;0.8;0.556;0.1;0.7;0.8;1.4;0.5;0.1;0.0;1.0;2.6;-0.2;0;0;109.6;112.0;-2.4;0.283;3.0;31.9;0.011;0.105;0.055;10.6;0.522;0.538;0.156;99.19;0.064;177;1.0;2.1;1.0
Devontae Cacok;SAS;25.0;15;5;10;8.1;0.677;0.0;0.0;0.0;0.3;0.5;0.571;0.5;2.3;2.8;0.4;0.2;0.5;0.5;1.1;3.1;-0.1;0;0;104.5;106.1;-1.6;0.073;2.0;14.0;0.058;0.279;0.162;7.0;0.677;0.675;0.122;104.51;0.153;265;1.4;2.1;0.0
Devonte' Graham;NOP;27.0;76;34;42;28.4;0.363;2.5;7.4;0.341;1.6;1.8;0.843;0.5;1.8;2.3;4.2;1.4;0.9;0.2;1.3;11.9;0.5;0;0;111.4;111.1;0.3;0.21;3.01;24.5;0.017;0.064;0.04;8.2;0.481;0.514;0.191;98.66;0.081;4455;3.9;10.7;1.0
